,fat,carbohydrates,fibres,protein,vitamin_A,vitamin_B1,vitamin_B2,vitamin_B6,vitamin_B12,vitamin_B3,vitamin_B9,vitamin_B5,vitamin_C,vitamin_D,vitamin_E,potassium,sodium,calcium,magnesium,iron,zinc,selenium,Name,Category,Food_category,Vegan_cat,count,portion,vegan_score,vegan_score_2
263,2.0,3.0,10.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,13.0,0.0,8.0,2.0,0.0,1.0,2.0,3.0,2.0,0.0,cranberry fresh,Fruit/Fresh fruit,Fruit,vegan,3,100.0,1.76,0.37
264,85.0,1.0,0.0,5.0,38.0,2.0,13.0,1.0,8.0,1.0,1.0,6.0,1.0,2.0,5.0,3.0,3.0,8.0,2.0,0.0,2.0,0.0,cream ,Milk and dairy products/Cream and butter;Fats and oils/Cream,Dairy product,not_vegan,9,100.0,3.77,2.92
265,107.0,2.0,0.0,22.0,45.0,4.0,24.0,4.0,15.0,1.0,9.0,7.000000000000001,0.0,0.0,6.0,2.0,33.0,11.0,3.0,1.0,5.0,0.0,cream cheese min  fidm,Milk and dairy products/Fresh cheese and curds,Dairy product,not_vegan,13,100.0,9.8,4.45
266,63.0,12.0,1.0,8.0,28.000000000000004,3.0,13.0,3.0,6.0,1.0,2.0,6.0,0.0,2.0,5.0,3.0,8.0,8.0,4.0,2.0,5.0,0.0,cream slice,Sweets/Other sweet pastries,Pastries and cakes,not_vegan,12,100.0,5.78,2.81
267,115.99999999999999,1.0,0.0,4.0,53.0,2.0,12.0,2.0,5.0,1.0,2.0,5.0,1.0,2.0,7.000000000000001,3.0,2.0,7.000000000000001,2.0,1.0,2.0,0.0,cream  fat pasteurized,Milk and dairy products/Cream and butter;Fats and oils/Cream,Dairy product,not_vegan,8,100.0,3.52,3.66
268,115.99999999999999,1.0,0.0,4.0,56.00000000000001,2.0,11.0,1.0,4.0,0.0,0.0,6.0,0.0,3.0,6.0,3.0,2.0,7.000000000000001,2.0,0.0,2.0,0.0,cream  fat uht,Milk and dairy products/Cream and butter;Fats and oils/Cream,Dairy product,not_vegan,9,100.0,3.27,3.82
269,167.0,1.0,0.0,4.0,63.0,2.0,17.0,1.0,15.0,0.0,2.0,4.0,1.0,2.0,14.000000000000002,2.0,1.0,5.0,2.0,1.0,2.0,0.0,cream at least   milk fat pasteurized,Milk and dairy products/Cream and butter;Fats and oils/Cream,Dairy product,not_vegan,8,100.0,3.02,4.08
270,93.0,1.0,0.0,5.0,40.0,2.0,14.000000000000002,2.0,6.0,1.0,2.0,8.0,1.0,2.0,5.0,3.0,2.0,8.0,2.0,0.0,2.0,0.0,cream pasteurized  fat,Milk and dairy products/Cream and butter;Fats and oils/Cream,Dairy product,not_vegan,9,100.0,3.77,3.02
271,84.0,1.0,0.0,5.0,38.0,2.0,12.0,1.0,6.0,1.0,1.0,8.0,0.0,2.0,6.0,4.0,2.0,9.0,3.0,0.0,4.0,0.0,cream uht,Milk and dairy products/Cream and butter;Fats and oils/Cream,Dairy product,not_vegan,10,100.0,4.52,3.08
272,6.0,24.0,41.0,24.0,0.0,41.0,17.0,28.999999999999996,0.0,28.000000000000004,20.0,19.0,0.0,0.0,10.0,10.0,40.0,3.0,32.0,27.0,42.0,7.000000000000001,crispbread wholemeal,"Bread, flakes and breakfast cereals/Crispbreads, rusks, crackers and wafers",Cereal,vegan,19,100.0,24.12,5.09
273,19.0,22.0,46.0,26.0,0.0,42.0,15.0,27.0,0.0,26.0,20.0,18.0,0.0,0.0,9.0,10.0,40.0,5.0,42.0,28.999999999999996,44.0,0.0,crispbread wholemeal with linseeds,"Bread, flakes and breakfast cereals/Crispbreads, rusks, crackers and wafers",Cereal,vegan,18,100.0,26.13,5.51
274,23.0,22.0,41.0,26.0,0.0,45.0,17.0,28.000000000000004,0.0,28.999999999999996,23.0,18.0,0.0,0.0,9.0,10.0,40.0,12.0,42.0,28.999999999999996,45.0,9.0,crispbread wholemeal with sesame,"Bread, flakes and breakfast cereals/Crispbreads, rusks, crackers and wafers",Cereal,vegan,20,100.0,28.14,5.94
275,73.0,16.0,11.0,16.0,26.0,12.0,9.0,8.0,2.0,6.0,7.000000000000001,6.0,0.0,2.0,5.0,4.0,31.0,3.0,8.0,7.000000000000001,12.0,5.0,croissant ,"Bread, flakes and breakfast cereals/Bread and bread products",Dairy product,not_vegan,18,100.0,9.55,3.5
276,90.0,14.000000000000002,9.0,14.000000000000002,20.0,13.0,4.0,10.0,2.0,4.0,6.0,8.0,0.0,2.0,32.0,5.0,14.000000000000002,4.0,13.0,9.0,12.0,1.0,croissant filled with nuts puff pastry,Sweets/Other sweet pastries,Dairy product,not_vegan,17,100.0,9.8,3.23
277,42.0,17.0,9.0,15.0,6.0,21.0,13.0,9.0,2.0,9.0,12.0,8.0,0.0,1.0,25.0,5.0,19.0,5.0,11.0,7.000000000000001,11.0,0.0,croissant filled with nuts yeast dough,Sweets/Other sweet pastries,Dairy product,not_vegan,19,100.0,9.55,2.39
278,83.0,16.0,6.0,18.0,27.0,11.0,8.0,4.0,2.0,5.0,7.000000000000001,6.0,0.0,2.0,5.0,4.0,109.00000000000001,4.0,4.0,3.0,6.0,3.0,croissant pretzel ,"Bread, flakes and breakfast cereals/Bread and bread products",Dairy product,not_vegan,14,100.0,7.79,3.18
279,47.0,10.0,5.0,33.0,11.0,30.0,16.0,11.0,10.0,18.0,5.0,8.0,17.0,1.0,18.0,6.0,62.0,19.0,10.0,5.0,24.0,17.0,croque monsieur hot sandwich with cheese and ham,Prepared dishes/Sandwiches,Dairy product,not_vegan,21,100.0,20.35,4.93
280,0.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,5.0,0.0,1.0,2.0,47.0,1.0,4.0,7.000000000000001,4.0,0.0,cucumber pickled,Vegetables/Cooked vegetables (incl. cans),Vegetables,vegan,2,100.0,3.27,0.74
281,0.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,0.0,2.0,3.0,3.0,10.0,0.0,1.0,4.0,0.0,2.0,3.0,1.0,1.0,0.0,cucumber raw,Vegetables/Fresh vegetables,Vegetables,vegan,1,100.0,1.26,0.42
282,94.0,12.0,4.0,14.000000000000002,40.0,9.0,11.0,5.0,3.0,3.0,4.0,5.0,0.0,2.0,6.0,3.0,22.0,4.0,5.0,4.0,8.0,0.0,curd cheese puff pastry  raw,"Cereal products, pulses and potatoes/Dough",Dairy product,not_vegan,12,100.0,7.54,3.82
283,92.0,12.0,4.0,14.000000000000002,40.0,9.0,11.0,5.0,4.0,4.0,4.0,5.0,0.0,8.0,48.0,3.0,23.0,4.0,5.0,4.0,8.0,0.0,curd cheese puff pastry  raw,"Cereal products, pulses and potatoes/Dough",Dairy product,not_vegan,13,100.0,7.54,4.14
284,8.0,6.0,0.0,17.0,4.0,1.0,31.0,2.0,9.0,2.0,5.0,5.0,1.0,0.0,1.0,3.0,2.0,9.0,3.0,0.0,5.0,0.0,curd with fruits with sugar,Milk and dairy products/Fresh cheese and curds,Dairy product,not_vegan,7,100.0,7.79,1.86
285,52.0,1.0,0.0,14.000000000000002,23.0,2.0,27.0,2.0,10.0,2.0,6.0,4.0,0.0,1.0,3.0,3.0,2.0,9.0,3.0,0.0,4.0,0.0,curds min  fidm,Milk and dairy products/Fresh cheese and curds,Dairy product,not_vegan,10,100.0,6.78,2.7
286,1.0,2.0,0.0,21.0,0.0,1.0,35.0,3.0,10.0,3.0,6.0,5.0,0.0,0.0,0.0,4.0,2.0,11.0,3.0,0.0,6.0,0.0,curds with at most  fidm,Milk and dairy products/Fresh cheese and curds,Dairy product,not_vegan,6,100.0,9.55,2.01
287,17.0,2.0,0.0,19.0,7.000000000000001,1.0,37.0,2.0,12.0,2.0,6.0,7.000000000000001,0.0,0.0,1.0,3.0,2.0,11.0,3.0,0.0,5.0,0.0,curds plain half fat,Milk and dairy products/Fresh cheese and curds,Dairy product,not_vegan,9,100.0,8.79,2.23
288,1.0,4.0,23.0,3.0,0.0,2.0,5.0,6.0,0.0,2.0,13.0,7.000000000000001,211.0,0.0,8.0,9.0,0.0,6.0,5.0,9.0,4.0,0.0,currant black raw,Fruit/Fresh fruit,Fruit,vegan,9,100.0,5.53,1.17
289,2.0,2.0,27.0,2.0,0.0,3.0,5.0,4.0,0.0,2.0,3.0,2.0,36.0,0.0,1.0,7.000000000000001,0.0,4.0,4.0,8.0,2.0,0.0,currant red raw,Fruit/Fresh fruit,Fruit,vegan,4,100.0,4.02,0.85
290,2.0,28.000000000000004,24.0,5.0,0.0,6.0,5.0,9.0,0.0,11.0,7.000000000000001,11.0,1.0,0.0,2.0,17.0,0.0,6.0,19.0,20.0,4.0,0.0,date dried,Fruit/Dried fruit,Fruit,vegan,13,100.0,8.79,1.86
291,11.0,0.0,0.0,41.0,0.0,25.0,23.0,21.0,25.0,0.0,2.0,13.0,0.0,0.0,1.0,8.0,4.0,1.0,7.000000000000001,15.0,40.0,0.0,deer  raw,Meat and offal/Game,Meat,not_vegan,12,100.0,24.37,5.14
292,7.000000000000001,0.0,0.0,46.0,0.0,26.0,55.00000000000001,71.0,158.0,0.0,2.0,12.0,0.0,2.0,2.0,8.0,4.0,0.0,7.000000000000001,20.0,36.0,0.0,deer entrecôte raw,Meat and offal/Game,Meat,not_vegan,12,100.0,25.63,5.51
293,10.0,16.0,9.0,15.0,3.0,14.000000000000002,4.0,9.0,0.0,5.0,6.0,6.0,0.0,0.0,2.0,3.0,33.0,1.0,8.0,7.000000000000001,10.0,5.0,dough for french pizza from alsace,"Cereal products, pulses and potatoes/Dough",Cereal,vegan,15,100.0,8.29,1.91
294,12.0,0.0,0.0,79.0,0.0,10.0,22.0,30.0,39.0,88.0,0.0,20.0,1.0,0.0,0.0,16.0,108.0,0.0,12.0,27.0,81.0,23.0,dried meat ,Sausages and cold meats/Raw sausage products,Meat,not_vegan,17,100.0,46.98,9.92
295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,drinking water ,Non-alcoholic beverages/Drinking water,beverages,vegan,0,100.0,0.25,0.05
296,24.0,21.0,0.0,11.0,12.0,3.0,34.0,3.0,7.000000000000001,2.0,2.0,9.0,1.0,0.0,2.0,7.000000000000001,5.0,21.0,6.0,1.0,8.0,3.0,dulce de leche,Sweets/Jams and sweet sandwich spreads,Dairy product,not_vegan,14,100.0,10.3,2.81
297,5.0,28.999999999999996,11.0,24.0,0.0,7.000000000000001,5.0,6.0,0.0,18.0,19.0,6.0,0.0,0.0,1.0,4.0,0.0,2.0,9.0,6.0,28.000000000000004,0.0,durum wheat semolina,"Cereal products, pulses and potatoes/Other cereal products",Cereal,vegan,13,100.0,15.08,3.18
298,1.0,0.0,20.0,11.0,0.0,3.0,34.0,2.0,0.0,41.0,8.0,45.0,3.0,16.0,1.0,8.0,0.0,0.0,4.0,7.000000000000001,19.0,0.0,edible boletus fresh,Vegetables/Mushrooms,Vegetables,vegan,10,100.0,9.3,2.81
299,2.0,0.0,24.0,12.0,0.0,3.0,34.0,2.0,0.0,40.0,6.0,45.0,2.0,19.0,2.0,8.0,0.0,0.0,4.0,7.000000000000001,20.0,0.0,edible boletus stewed ,Vegetables/Mushrooms,Vegetables,vegan,10,100.0,9.8,3.08
300,26.0,12.0,0.0,9.0,23.0,8.0,17.0,6.0,14.000000000000002,0.0,15.0,19.0,0.0,11.0,5.0,0.0,0.0,2.0,1.0,5.0,6.0,0.0,egg liqueur  vol,Alcoholic beverages/Other alcoholic beverages,Alcoholic beverages,vegan,15,100.0,5.53,2.97
301,0.0,0.0,0.0,21.0,0.0,0.0,40.0,1.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,4.0,13.0,1.0,4.0,0.0,0.0,13.0,egg white raw,Eggs,Eggs,not_vegan,4,100.0,5.53,1.17
302,104.0,0.0,0.0,33.0,64.0,20.0,54.0,25.0,86.0,0.0,41.0,76.0,0.0,28.000000000000004,43.0,3.0,3.0,14.000000000000002,4.0,37.0,48.0,98.0,egg yolk raw,Eggs,Eggs,not_vegan,18,100.0,33.17,11.88
303,33.0,0.0,0.0,25.0,19.0,10.0,28.000000000000004,6.0,32.0,0.0,22.0,38.0,0.0,9.0,11.0,4.0,10.0,5.0,4.0,12.0,15.0,35.0,egg raw,Eggs,Eggs,not_vegan,18,100.0,14.32,4.51
304,28.000000000000004,4.0,8.0,11.0,7.000000000000001,5.0,8.0,6.0,8.0,4.0,6.0,9.0,1.0,2.0,5.0,6.0,6.0,7.000000000000001,5.0,4.0,8.0,0.0,eggplant piccata prepared,Prepared dishes/Other savoury dishes,Prepared dishes,dishes_not_vegan,16,100.0,7.54,2.07
305,19.0,6.0,10.0,9.0,3.0,6.0,5.0,6.0,4.0,5.0,6.0,8.0,1.0,1.0,4.0,6.0,4.0,2.0,5.0,4.0,5.0,0.0,eggplant slices breaded prepared,Prepared dishes/Other savoury dishes,Prepared dishes,dishes_not_vegan,12,100.0,5.03,1.27
306,1.0,1.0,8.0,2.0,1.0,4.0,3.0,6.0,0.0,5.0,6.0,4.0,2.0,0.0,0.0,6.0,0.0,1.0,4.0,2.0,1.0,0.0,eggplant raw,Vegetables/Fresh vegetables,Vegetables,vegan,4,100.0,1.51,0.37
307,1.0,1.0,8.0,2.0,1.0,3.0,3.0,5.0,0.0,4.0,4.0,4.0,2.0,0.0,0.0,6.0,0.0,1.0,4.0,1.0,1.0,0.0,eggplant steamed ,Vegetables/Cooked vegetables (incl. cans),Vegetables,vegan,2,100.0,1.26,0.32
308,1.0,1.0,9.0,2.0,1.0,3.0,3.0,6.0,0.0,5.0,5.0,4.0,2.0,0.0,0.0,6.0,0.0,1.0,4.0,2.0,2.0,0.0,eggplant stewed ,Vegetables/Cooked vegetables (incl. cans),Vegetables,vegan,3,100.0,1.76,0.42
309,2.0,3.0,13.0,5.0,4.0,7.000000000000001,6.0,18.0,0.0,13.0,6.0,3.0,19.0,0.0,8.0,8.0,0.0,4.0,10.0,11.0,2.0,0.0,elderberry raw,Fruit/Fresh fruit,Fruit,vegan,11,100.0,5.53,1.38
310,109.00000000000001,0.0,0.0,56.99999999999999,42.0,1.0,27.0,9.0,42.0,2.0,3.0,5.0,0.0,2.0,3.0,2.0,11.0,103.0,10.0,3.0,56.99999999999999,0.0,emmentaler cheese at least  fidm,Milk and dairy products/Hard cheese,Dairy product,not_vegan,13,100.0,55.28,14.0
311,1.0,0.0,4.0,4.0,5.0,5.0,11.0,4.0,0.0,3.0,36.0,7.000000000000001,14.000000000000002,0.0,8.0,8.0,3.0,5.0,3.0,9.0,5.0,0.0,endive raw,Vegetables/Fresh vegetables,Vegetables,vegan,7,100.0,5.78,1.48
312,0.0,4.0,0.0,0.0,0.0,0.0,39.0,101.0,41.0,63.0,0.0,26.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,energy drink with sugar,Non-alcoholic beverages/Soft drinks,beverages,vegan,5,100.0,0.0,0.0
313,36.0,4.0,2.0,47.0,3.0,45.0,18.0,31.0,26.0,54.0,6.0,18.0,0.0,2.0,23.0,9.0,23.0,2.0,8.0,9.0,30.0,23.0,escalope  breaded fried,Meat and offal/Veal;Meat and offal/Beef;Meat and offal/Pork;Meat and offal/Poultry,Meat,not_vegan,19,100.0,22.11,4.93
314,10.0,0.0,0.0,57.99999999999999,1.0,43.0,19.0,28.999999999999996,26.0,65.0,2.0,15.0,0.0,2.0,4.0,9.0,5.0,1.0,9.0,10.0,38.0,0.0,escalope  pan fried ,Meat and offal,Meat,not_vegan,15,100.0,26.88,5.83
315,9.0,0.0,0.0,44.0,1.0,45.0,15.0,32.0,25.0,57.99999999999999,2.0,13.0,0.0,2.0,3.0,8.0,4.0,1.0,7.000000000000001,7.000000000000001,28.999999999999996,0.0,escalope  raw,Meat and offal/Veal;Meat and offal/Beef;Meat and offal/Pork;Meat and offal/Poultry,Meat,not_vegan,13,100.0,20.35,4.45
316,8.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,espresso with coffee cream no sugar added,Non-alcoholic beverages/Coffee,Dairy product,not_vegan,2,100.0,0.75,0.32
317,2.0,0.0,0.0,36.0,1.0,7.000000000000001,9.0,9.0,25.0,24.0,2.0,3.0,2.0,2.0,2.0,2.0,6.0,8.0,10.0,6.0,14.000000000000002,45.0,eurasian perch raw,Fish/Fresh water fish,Fish,not_vegan,13,100.0,16.08,3.55
318,24.0,2.0,0.0,11.0,15.0,8.0,36.0,2.0,11.0,4.0,3.0,6.0,4.0,0.0,2.0,3.0,3.0,18.0,6.0,0.0,6.0,0.0,ewes milk,Milk and dairy products/Milk,Dairy product,not_vegan,11,100.0,8.79,2.65
319,26.0,11.0,21.0,17.0,1.0,12.0,4.0,7.000000000000001,0.0,4.0,12.0,3.0,5.0,0.0,21.0,7.000000000000001,20.0,4.0,13.0,11.0,10.0,0.0,falafel ,Prepared dishes/Oriental dishes,Prepared dishes,dishes_not_vegan,15,100.0,10.55,2.28
320,7.000000000000001,18.0,15.0,18.0,1.0,20.0,12.0,8.0,1.0,9.0,8.0,7.000000000000001,0.0,0.0,3.0,5.0,47.0,5.0,12.0,10.0,18.0,6.0,farmers bread,"Bread, flakes and breakfast cereals/Bread and bread products",Cereal,vegan,18,100.0,12.81,2.76
321,1.0,1.0,11.0,2.0,2.0,4.0,2.0,3.0,0.0,6.0,18.0,2.0,6.0,0.0,1.0,12.0,1.0,4.0,4.0,3.0,4.0,0.0,fennel raw,Vegetables/Fresh vegetables,Vegetables,vegan,5,100.0,3.27,0.8
322,1.0,1.0,10.0,2.0,2.0,3.0,2.0,2.0,0.0,5.0,11.0,2.0,5.0,0.0,1.0,10.0,1.0,4.0,4.0,3.0,4.0,0.0,fennel steamed ,Vegetables/Cooked vegetables (incl. cans),Vegetables,vegan,3,100.0,3.27,0.8
323,3.0,15.0,10.0,16.0,0.0,17.0,5.0,12.0,0.0,6.0,9.0,7.000000000000001,0.0,0.0,2.0,3.0,33.0,1.0,10.0,10.0,14.000000000000002,6.0,fermented dough,"Cereal products, pulses and potatoes/Dough",Cereal,vegan,15,100.0,10.3,2.17
324,69.0,1.0,0.0,32.0,28.000000000000004,4.0,30.0,14.000000000000002,22.0,2.0,16.0,8.0,0.0,2.0,4.0,4.0,100.0,48.0,6.0,1.0,0.0,0.0,feta cow milk,Milk and dairy products/Fresh cheese and curds;Milk and dairy products/Soft cheese,Dairy product,not_vegan,14,100.0,20.35,5.89
325,63.0,1.0,0.0,33.0,32.0,4.0,50.0,7.000000000000001,15.0,2.0,10.0,4.0,0.0,0.0,4.0,4.0,87.0,45.0,6.0,1.0,25.0,0.0,feta ewegoat milk,Milk and dairy products/Fresh cheese and curds;Milk and dairy products/Soft cheese,Dairy product,not_vegan,14,100.0,26.13,7.21
326,4.0,23.0,37.0,6.0,1.0,8.0,8.0,10.0,0.0,5.0,4.0,6.0,1.0,0.0,17.0,19.0,1.0,16.0,20.0,17.0,11.0,0.0,fig dried,Fruit/Dried fruit,Fruit,vegan,15,100.0,12.56,2.7
327,1.0,6.0,10.0,2.0,1.0,5.0,4.0,6.0,0.0,3.0,2.0,4.0,5.0,0.0,4.0,6.0,0.0,6.0,6.0,5.0,2.0,0.0,fig fresh,Fruit/Fresh fruit,Fruit,vegan,6,100.0,3.77,0.85
328,25.0,0.0,0.0,39.0,23.0,17.0,10.0,33.0,133.0,51.0,4.0,17.0,0.0,32.0,10.0,9.0,4.0,3.0,10.0,5.0,9.0,0.0,fish  filet steamed ,Fish,Fish,not_vegan,17,100.0,14.07,5.89
329,23.0,0.0,0.0,42.0,22.0,18.0,12.0,37.0,133.0,57.99999999999999,4.0,19.0,0.0,32.0,9.0,10.0,4.0,2.0,10.0,5.0,8.0,0.0,fish  raw ,Fish/Fresh water fish;Fish/Sea fish,Fish,not_vegan,17,100.0,14.32,5.89
330,39.0,6.0,3.0,31.0,0.0,7.000000000000001,4.0,9.0,22.0,12.0,3.0,5.0,0.0,4.0,10.0,8.0,17.0,1.0,6.0,3.0,6.0,0.0,fish fingers  breaded and pre deep fried,Fish/Sea fish,Fish,not_vegan,15,100.0,10.3,2.39
331,62.0,7.000000000000001,3.0,32.0,0.0,6.0,4.0,8.0,22.0,12.0,2.0,4.0,0.0,4.0,13.0,7.000000000000001,15.0,1.0,6.0,3.0,6.0,0.0,fish fingerssticks  fried in holl rapeseed oil,Fish/Sea fish,Fish,not_vegan,15,100.0,10.55,2.44
332,41.0,7.000000000000001,3.0,34.0,0.0,6.0,4.0,9.0,22.0,12.0,3.0,4.0,0.0,4.0,10.0,7.000000000000001,16.0,1.0,6.0,3.0,8.0,0.0,fish fingerssticks  oven baked ,Fish/Sea fish,Fish,not_vegan,15,100.0,11.56,2.65
333,28.000000000000004,0.0,0.0,53.0,2.0,4.0,23.0,26.0,522.0,32.0,5.0,10.0,1.0,8.0,10.0,6.0,331.0,28.999999999999996,74.0,18.0,21.0,0.0,fish product anchovy in oil drained,Fish/Sea fish,Fish,not_vegan,18,100.0,30.4,6.95
334,46.0,0.0,0.0,46.0,5.0,2.0,23.0,15.0,300.0,54.0,4.0,10.0,0.0,30.0,3.0,10.0,32.0,40.0,12.0,17.0,28.999999999999996,0.0,fish product sardine in oil drained,Fish/Sea fish,Fish,not_vegan,17,100.0,33.17,8.85
335,1.0,0.0,0.0,34.0,0.0,5.0,7.000000000000001,13.0,52.0,18.0,4.0,3.0,2.0,0.0,2.0,8.0,5.0,2.0,8.0,5.0,5.0,0.0,fish hake raw,Fish/Sea fish,Fish,not_vegan,8,100.0,11.56,2.44
336,6.0,0.0,0.0,34.0,2.0,21.0,20.0,16.0,38.0,33.0,4.0,13.0,2.0,15.0,7.000000000000001,8.0,7.000000000000001,6.0,7.000000000000001,6.0,6.0,0.0,fish plaice raw,Fish/Sea fish,Fish,not_vegan,17,100.0,13.07,3.66
337,1.0,0.0,0.0,39.0,1.0,5.0,5.0,13.0,32.0,17.0,3.0,6.0,0.0,4.0,3.0,11.0,3.0,1.0,5.0,1.0,4.0,0.0,fish pollock raw,Fish/Sea fish,Fish,not_vegan,7,100.0,11.31,2.65
338,30.0,0.0,0.0,41.0,4.0,1.0,23.0,49.0,150.0,68.0,1.0,13.0,0.0,55.00000000000001,2.0,9.0,7.000000000000001,8.0,9.0,9.0,36.0,0.0,fish sardine raw,Fish/Sea fish,Fish,not_vegan,17,100.0,23.62,8.11
339,4.0,0.0,0.0,37.0,0.0,7.000000000000001,5.0,22.0,20.0,28.999999999999996,3.0,5.0,2.0,40.0,7.000000000000001,9.0,8.0,3.0,8.0,4.0,1.0,0.0,fish sole raw,Fish/Sea fish,Fish,not_vegan,11,100.0,11.31,4.51
340,21.0,0.0,0.0,47.0,53.0,22.0,11.0,43.0,170.0,75.0,5.0,15.0,0.0,21.0,8.0,8.0,3.0,3.0,11.0,7.000000000000001,10.0,0.0,fish tuna raw,Fish/Sea fish,Fish,not_vegan,18,100.0,16.83,7.48
341,38.0,11.0,5.0,24.0,1.0,5.0,1.0,5.0,21.0,5.0,8.0,6.0,1.0,4.0,24.0,5.0,28.999999999999996,6.0,7.000000000000001,3.0,8.0,33.0,fishburger,Prepared dishes/Fast Food,Prepared dishes,dishes_not_vegan,15,100.0,10.3,2.44
342,3.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,flat white  no sugar added,Milk and dairy products/Milk and yoghurt beverages;Non-alcoholic beverages/Coffee,Dairy product,not_vegan,1,100.0,1.26,0.32
343,4.0,1.0,0.0,2.0,2.0,1.0,6.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,4.0,2.0,0.0,1.0,0.0,flat white  no sugar added,Milk and dairy products/Milk and yoghurt beverages;Non-alcoholic beverages/Coffee,Dairy product,not_vegan,2,100.0,1.76,0.48
344,4.0,1.0,0.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,4.0,2.0,0.0,1.0,0.0,flat white no sugar added,Milk and dairy products/Milk and yoghurt beverages;Non-alcoholic beverages/Coffee,Dairy product,not_vegan,1,100.0,1.76,0.48
345,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,flaxseed oil cold pressed,Fats and oils/Oils,Oils,vegan,4,33.33,0.08,0.07
346,3.0,0.0,0.0,31.0,1.0,21.0,16.0,16.0,25.0,25.0,3.0,10.0,1.0,1.0,4.0,7.000000000000001,11.0,6.0,7.000000000000001,2.0,8.0,0.0,flounder filet steamed ,Fish/Sea fish,Fish,not_vegan,13,100.0,11.81,2.6
347,2.0,0.0,0.0,33.0,1.0,22.0,19.0,18.0,25.0,28.000000000000004,4.0,11.0,1.0,1.0,3.0,7.000000000000001,10.0,5.0,7.000000000000001,2.0,6.0,0.0,flounder raw,Fish/Sea fish,Fish,not_vegan,12,100.0,11.56,2.55
348,5.0,27.0,16.0,25.0,0.0,25.0,5.0,14.000000000000002,0.0,10.0,7.000000000000001,9.0,0.0,0.0,3.0,5.0,0.0,1.0,15.0,13.0,18.0,6.0,flour ,"Cereal products, pulses and potatoes/Flour and starch",Cereal,vegan,14,100.0,14.32,3.02
349,21.0,4.0,5.0,11.0,8.0,8.0,27.0,5.0,5.0,17.0,7.000000000000001,23.0,2.0,6.0,3.0,7.000000000000001,15.0,4.0,4.0,6.0,8.0,0.0,flour omelette filled with mushrooms prepared,Prepared dishes/Other savoury dishes,Prepared dishes,dishes_not_vegan,16,100.0,7.29,2.28
350,17.0,6.0,5.0,12.0,13.0,7.000000000000001,10.0,7.000000000000001,7.000000000000001,3.0,8.0,9.0,21.0,2.0,5.0,4.0,16.0,4.0,4.0,5.0,6.0,0.0,flour omelette filled with vegetables prepared,Prepared dishes/Other savoury dishes,Prepared dishes,dishes_not_vegan,17,100.0,6.78,2.23
351,30.0,7.000000000000001,3.0,19.0,7.000000000000001,13.0,13.0,4.0,10.0,6.0,5.0,11.0,5.0,2.0,4.0,4.0,28.999999999999996,5.0,4.0,5.0,10.0,0.0,flour omelette with bacon prepared,Prepared dishes/Other savoury dishes,Prepared dishes,dishes_not_vegan,14,100.0,9.8,2.55
352,30.0,7.000000000000001,3.0,20.0,12.0,6.0,15.0,4.0,13.0,2.0,5.0,11.0,0.0,3.0,4.0,3.0,24.0,15.0,4.0,5.0,12.0,0.0,flour omelette with cheese prepared,Prepared dishes/Other savoury dishes,Dairy product,not_vegan,14,100.0,13.07,3.55
353,17.0,7.000000000000001,3.0,19.0,7.000000000000001,16.0,14.000000000000002,6.0,9.0,9.0,5.0,12.0,11.0,2.0,4.0,4.0,27.0,5.0,4.0,5.0,10.0,0.0,flour omelette with ham prepared,Prepared dishes/Other savoury dishes,Prepared dishes,dishes_not_vegan,16,100.0,9.8,2.55
354,41.0,12.0,5.0,14.000000000000002,6.0,8.0,14.000000000000002,4.0,9.0,2.0,5.0,11.0,0.0,2.0,12.0,4.0,17.0,7.000000000000001,6.0,5.0,9.0,0.0,flour omelette with nutella prepared,Prepared dishes/Other sweet dishes,Prepared dishes,dishes_not_vegan,16,100.0,8.79,2.28
355,18.0,10.0,3.0,14.000000000000002,7.000000000000001,7.000000000000001,12.0,3.0,10.0,2.0,5.0,11.0,0.0,2.0,4.0,3.0,21.0,5.0,3.0,5.0,8.0,11.0,flour omelette with sugar and cinnamon prepared,Prepared dishes/Other sweet dishes,Prepared dishes,dishes_not_vegan,14,100.0,8.04,2.17
